Date;Open;High;Low;Close
19881006;271.87;272.39;271.30;272.39
19881007;272.38;278.07;272.37;278.07
19881010;278.06;278.69;277.10;278.24
19881011;278.15;278.24;276.33;277.93
19881012;277.91;277.93;273.05;273.98
19881013;273.95;275.83;273.39;275.22
19881014;275.27;277.01;274.08;275.50
19881017;275.48;276.65;275.01;276.41
19881018;276.43;279.39;276.41;279.38
19881019;279.40;280.53;274.41;276.97
19881020;276.97;282.88;276.93;282.88
19881021;282.88;283.66;281.16;283.66
19881024;283.63;283.95;282.28;282.28
19881025;282.28;282.84;281.87;282.38
19881026;282.37;282.52;280.54;281.38
19881027;281.35;281.38;276;277.28
19881028;277.29;279.48;277.28;278.53
19881031;278.54;279.39;277.14;278.97
19881101;278.97;279.57;278.01;279.06
19881102;279.07;279.45;277.08;279.06
19881103;279.04;280.37;279.04;279.20
19881104;279.11;279.20;276.31;276.31
19881107;276.30;276.31;273.62;273.93
19881108;273.95;275.80;273.93;275.15
19881109;275.14;275.15;272.15;273.33
19881110;273.32;274.37;272.98;273.69
19881111;273.65;273.69;267.92;267.92
19881114;267.93;269.25;266.79;267.72
19881115;267.73;268.75;267.72;268.34
19881116;268.41;268.41;262.85;263.82
19881117;264.61;265.63;263.45;264.60
19881118;264.60;266.62;264.60;266.47
19881121;266.35;266.47;263.41;266.22
19881122;266.19;267.85;265.42;267.21
19881123;267.22;269.56;267.21;269
19881125;268.99;269;266.47;267.23
19881128;267.22;268.98;266.97;268.64
19881129;268.60;271.31;268.13;270.91
19881130;270.91;274.36;270.90;273.70
19881201;273.68;273.70;272.27;272.49
19881202;272.49;272.49;270.47;271.81
19881205;274.93;275.62;271.81;274.93
19881206;274.93;277.89;274.62;277.59
19881207;277.59;279.01;277.34;278.13
19881208;278.13;278.13;276.55;276.59
19881209;276.57;277.82;276.34;277.03
19881212;277.03;278.82;276.52;276.52
19881213;276.52;276.52;274.58;276.31
19881214;276.31;276.31;274.58;275.31
19881215;275.32;275.62;274.01;274.28
19881216;274.28;276.29;274.28;276.29
19881219;276.29;279.31;275.61;278.91
19881220;278.91;280.45;277.47;277.47
19881221;277.47;277.83;276.30;277.38
19881222;277.38;277.89;276.86;276.87
19881223;276.87;277.99;276.87;277.87
19881227;277.87;278.09;276.74;276.83
19881228;276.83;277.55;276.17;277.08
19881229;277.08;279.42;277.08;279.40
19881230;279.39;279.78;277.72;277.72
19890103;277.72;277.72;273.81;275.31
19890104;275.31;279.75;275.31;279.43
19890105;279.43;281.51;279.43;280.01
19890106;280.01;282.06;280.01;280.67
19890109;280.67;281.89;280.32;280.98
19890110;280.98;281.58;279.44;280.38
19890111;280.38;282.01;280.21;282.01
19890112;282.01;284.63;282.01;283.17
19890113;283.17;284.12;282.71;283.87
19890116;283.87;284.88;283.63;284.14
19890117;284.14;284.14;283.06;283.55
19890118;283.55;286.87;282.65;286.53
19890119;286.53;287.90;286.14;286.91
19890120;286.90;287.04;285.75;286.63
19890123;287.85;287.98;284.50;284.50
19890124;284.50;288.49;284.50;288.49
19890125;288.49;289.15;287.97;289.14
19890126;289.14;292.62;288.13;291.69
19890127;291.69;296.08;291.69;293.82
19890130;293.82;295.13;293.54;294.99
19890131;294.99;297.51;293.57;297.47
19890201;297.47;298.33;296.22;297.09
19890202;297.09;297.92;295.81;296.84
19890203;296.84;297.66;296.15;296.97
19890206;296.97;296.99;294.96;296.04
19890207;296.04;300.34;295.78;299.63
19890208;299.62;300.57;298.41;298.65
19890209;298.65;298.79;295.16;296.06
19890210;296.06;296.06;291.96;292.02
19890213;292.02;293.07;290.88;292.54
19890214;292.54;294.37;291.41;291.81
19890215;291.81;294.42;291.49;294.24
19890216;294.24;295.15;294.22;294.81
19890217;294.81;297.12;294.69;296.76
19890221;296.76;297.04;295.16;295.98
19890222;295.98;295.98;290.76;290.91
19890223;290.91;292.05;289.83;292.05
19890224;292.05;292.05;287.13;287.13
19890227;287.13;288.12;286.26;287.82
19890228;287.82;289.42;287.63;288.86
19890301;288.86;290.28;286.46;287.11
19890302;287.11;290.32;287.11;289.95
19890303;289.94;291.18;289.44;291.18
19890306;291.20;294.81;291.18;294.81
19890307;294.81;295.16;293.50;293.87
19890308;293.87;295.62;293.51;294.08
19890309;294.08;294.69;293.85;293.93
19890310;293.93;293.93;291.60;292.88
19890313;292.88;296.18;292.88;295.32
19890314;295.32;296.29;294.63;295.14
19890315;295.14;296.78;295.14;296.67
19890316;296.67;299.99;296.66;299.44
19890317;299.44;299.44;291.08;292.69
19890320;292.69;292.69;288.56;289.92
19890321;289.92;292.38;289.92;291.33
19890322;291.33;291.46;289.90;290.49
19890323;290.49;291.51;288.56;288.98
19890327;288.98;290.57;288.07;290.57
19890328;290.57;292.32;290.57;291.59
19890329;291.59;292.75;291.42;292.35
19890330;292.35;293.80;291.50;292.52
19890331;292.52;294.96;292.52;294.87
19890403;294.87;297.04;294.62;296.39
19890404;296.40;296.40;294.72;295.31
19890405;295.31;296.43;295.28;296.24
19890406;296.22;296.24;294.52;295.29
19890407;295.29;297.62;294.35;297.16
19890410;297.16;297.94;296.85;297.11
19890411;297.11;298.87;297.11;298.49
19890412;298.49;299.81;298.49;298.99
19890413;298.99;299;296.27;296.40
19890414;296.40;301.38;296.40;301.36
19890417;301.36;302.01;300.71;301.72
19890418;301.72;306.25;301.72;306.02
19890419;306.02;307.68;305.36;307.15
19890420;307.15;307.96;304.53;306.19
19890421;306.19;309.61;306.19;309.61
19890424;309.61;309.61;307.83;308.69
19890425;308.69;309.65;306.74;306.75
19890426;306.78;307.30;306.07;306.93
19890427;306.93;310.45;306.93;309.58
19890428;309.58;309.65;308.48;309.64
19890501;309.64;309.64;307.40;309.12
19890502;309.13;310.45;308.12;308.12
19890503;308.12;308.52;307.11;308.16
19890504;308.16;308.40;307.32;307.77
19890505;307.77;310.69;306.98;307.61
19890508;307.61;307.61;304.74;306
19890509;306;306.99;304.06;305.19
19890510;305.19;306.25;304.85;305.80
19890511;305.80;307.34;305.80;306.95
19890512;306.95;313.84;306.95;313.84
19890515;313.84;316.16;313.84;316.16
19890516;316.16;316.16;314.99;315.28
19890517;315.28;317.94;315.11;317.48
19890518;317.48;318.52;316.54;317.97
19890519;317.97;321.38;317.97;321.24
19890522;321.24;323.06;320.45;321.98
19890523;321.98;321.98;318.20;318.32
19890524;318.32;319.14;317.58;319.14
19890525;319.14;319.60;318.42;319.17
19890526;319.17;321.59;319.14;321.59
19890530;321.59;322.53;317.83;319.05
19890531;319.05;321.30;318.68;320.52
19890601;320.51;322.57;320.01;321.97
19890602;321.97;325.63;321.97;325.52
19890605;325.52;325.93;322.02;322.03
19890606;322.03;324.48;321.27;324.24
19890607;324.24;327.39;324.24;326.95
19890608;326.95;327.37;325.92;326.75
19890609;326.75;327.32;325.16;326.69
19890612;326.69;326.69;323.73;326.24
19890613;326.24;326.24;322.96;323.91
19890614;323.91;324.89;322.80;323.83
19890615;323.83;323.83;319.21;320.08
19890616;319.96;321.36;318.69;321.35
19890619;321.35;321.89;320.40;321.89
19890620;321.89;322.78;321.03;321.25
19890621;321.25;321.87;319.25;320.48
19890622;320.48;322.34;320.20;322.32
19890623;322.32;328;322.32;328
19890626;328;328.15;326.31;326.60
19890627;326.60;329.19;326.59;328.44
19890628;328.44;328.44;324.30;325.81
19890629;325.81;325.81;319.54;319.68
19890630;319.67;319.97;314.38;317.98
19890703;317.98;319.27;317.27;319.23
19890705;319.23;321.22;317.26;320.64
19890706;320.64;321.55;320.45;321.55
19890707;321.55;325.87;321.08;324.91
19890710;324.93;327.07;324.91;327.07
19890711;327.07;330.42;327.07;328.78
19890712;328.78;330.39;327.92;329.81
19890713;329.81;330.37;329.08;329.95
19890714;329.96;331.89;327.13;331.84
19890717;331.78;333.02;331.02;332.44
19890718;332.42;332.44;330.75;331.35
19890719;331.37;335.73;331.35;335.73
19890720;335.74;337.40;333.22;333.51
19890721;333.50;335.91;332.46;335.90
19890724;335.90;335.90;333.44;333.67
19890725;333.67;336.29;332.60;333.88
19890726;333.88;338.05;333.19;338.05
19890727;338.05;342;338.05;341.99
19890728;341.94;342.96;341.30;342.15
19890731;342.13;346.08;342.02;346.08
19890801;346.08;347.99;342.93;343.75
19890802;343.75;344.34;342.47;344.34
19890803;344.34;345.22;343.81;344.74
19890804;344.74;345.42;342.60;343.92
19890807;343.92;349.42;343.91;349.41
19890808;349.41;349.84;348.28;349.35
19890809;349.30;351;346.86;346.94
19890810;346.94;349.78;345.31;348.25
19890811;348.28;351.18;344.01;344.74
19890814;344.71;345.44;341.96;343.06
19890815;343.06;345.03;343.05;344.71
19890816;344.71;346.37;344.71;345.66
19890817;345.66;346.39;342.97;344.45
19890818;344.45;346.03;343.89;346.03
19890821;346.03;346.25;340.55;340.67
19890822;340.67;341.25;339;341.19
19890823;341.19;344.80;341.19;344.70
19890824;344.70;351.52;344.70;351.52
19890825;351.52;352.73;350.09;350.52
19890828;350.52;352.09;349.08;352.09
19890829;352.09;352.12;348.86;349.84
19890830;349.84;352.27;348.66;350.65
19890831;350.65;351.45;350.21;351.45
19890901;351.45;353.90;350.88;353.73
19890905;353.73;354.13;351.82;352.56
19890906;352.56;352.56;347.98;349.24
19890907;349.24;350.31;348.15;348.35
19890908;348.35;349.18;345.74;348.76
19890911;348.76;348.76;345.91;347.66
19890912;347.66;349.46;347.50;348.70
19890913;348.70;350.10;345.46;345.46
19890914;345.46;345.61;342.55;343.16
19890915;343.16;345.06;341.37;345.06
19890918;345.06;346.84;344.60;346.73
19890919;346.73;348.17;346.44;346.55
19890920;346.55;347.27;346.18;346.47
19890921;346.47;348.46;344.96;345.70
19890922;345.70;347.57;345.69;347.05
19890925;347.05;347.05;343.70;344.23
19890926;344.23;347.02;344.13;344.33
19890927;344.33;345.47;342.85;345.10
19890928;345.10;348.61;345.10;348.60
19890929;348.60;350.31;348.12;349.15
19891002;349.15;350.99;348.35;350.87
19891003;350.87;354.73;350.85;354.71
19891004;354.71;357.49;354.71;356.94
19891005;356.94;357.63;356.28;356.97
19891006;356.97;359.05;356.97;358.78
19891009;358.76;359.86;358.06;359.80
19891010;359.80;360.44;358.11;359.13
19891011;359.13;359.13;356.08;356.99
19891012;356.99;356.99;354.91;355.39
19891013;355.39;355.53;332.81;333.65
19891016;333.65;342.87;327.12;342.85
19891017;342.84;342.85;335.69;341.16
19891018;341.16;343.39;339.03;341.76
19891019;341.76;348.82;341.76;347.13
19891020;347.04;347.57;344.47;347.16
19891023;347.11;348.19;344.22;344.83
19891024;344.83;344.83;335.13;343.70
19891025;343.70;344.51;341.96;342.50
19891026;342.50;342.50;337.20;337.93
19891027;337.93;337.97;333.26;335.06
19891030;335.06;337.04;334.48;335.07
19891031;335.08;340.86;335.07;340.36
19891101;340.36;341.74;339.79;341.20
19891102;341.20;341.20;336.61;338.48
19891103;338.48;339.67;337.37;337.62
19891106;337.61;337.62;332.33;332.61
19891107;332.61;334.82;330.91;334.81
19891108;334.81;339.41;334.81;338.15
19891109;338.15;338.73;336.21;336.57
19891110;336.57;339.10;336.57;339.10
19891113;339.08;340.51;337.93;339.55
19891114;339.55;340.41;337.06;337.99
19891115;338;340.54;337.14;340.54
19891116;340.54;341.02;338.93;340.58
19891117;340.58;342.24;339.85;341.61
19891120;341.61;341.90;338.29;339.35
19891121;339.35;340.21;337.53;339.59
19891122;339.59;341.92;339.59;341.91
19891124;341.92;344.24;341.91;343.97
19891127;343.98;346.24;343.97;345.61
19891128;345.61;346.33;344.41;345.77
19891129;345.77;345.77;343.36;343.60
19891130;343.60;346.50;343.57;345.99
19891201;346.01;351.88;345.99;350.63
19891204;350.63;351.51;350.32;351.41
19891205;351.41;352.24;349.58;349.58
19891206;349.58;349.94;347.91;348.55
19891207;348.55;349.84;346;347.59
19891208;347.60;349.60;347.59;348.69
19891211;348.68;348.74;346.39;348.56
19891212;348.56;352.21;348.41;351.73
19891213;351.70;354.10;351.65;352.75
19891214;352.74;352.75;350.08;350.93
19891215;350.97;351.86;346.08;350.14
19891218;350.14;350.88;342.19;343.69
19891219;343.69;343.74;339.63;342.46
19891220;342.50;343.70;341.79;342.84
19891221;342.84;345.03;342.84;344.78
19891222;344.78;347.53;344.76;347.42
19891226;347.42;347.87;346.53;346.81
19891227;346.84;349.12;346.81;348.81
19891228;348.80;350.68;348.76;350.67
19891229;350.68;353.41;350.67;353.40
19900102;353.40;359.69;351.98;359.69
19900103;359.69;360.59;357.89;358.76
19900104;358.76;358.76;352.89;355.67
19900105;355.67;355.67;351.35;352.20
19900108;352.20;354.24;350.54;353.79
19900109;353.83;354.17;349.61;349.62
19900110;349.62;349.62;344.32;347.31
19900111;347.31;350.14;347.31;348.53
19900112;348.53;348.53;339.49;339.93
19900115;339.93;339.94;336.57;337
19900116;337;340.75;333.37;340.75
19900117;340.77;342.01;336.26;337.40
19900118;337.40;338.38;333.98;338.19
19900119;338.19;340.48;338.19;339.15
19900122;339.14;339.96;330.28;330.38
19900123;330.38;332.76;328.67;331.61
19900124;331.61;331.71;324.17;330.26
19900125;330.26;332.33;325.33;326.08
19900126;326.09;328.58;321.44;325.80
19900129;325.80;327.31;321.79;325.20
19900130;325.20;325.73;319.83;322.98
19900131;322.98;329.08;322.98;329.08
19900201;329.08;329.86;327.76;328.79
19900202;328.79;332.10;328.09;330.92
19900205;330.92;332.16;330.45;331.85
19900206;331.85;331.86;328.20;329.66
19900207;329.66;333.76;326.55;333.75
19900208;333.75;336.09;332;332.96
19900209;333.02;334.60;332.41;333.62
19900212;333.62;333.62;329.97;330.08
19900213;330.08;331.61;327.92;331.02
19900214;331.02;333.20;330.64;332.01
19900215;332.01;335.21;331.61;334.89
19900216;334.89;335.64;332.42;332.72
19900220;332.72;332.72;326.26;327.99
19900221;327.91;328.17;324.47;327.67
19900222;327.67;330.98;325.70;325.70
19900223;325.70;326.15;322.10;324.15
19900226;324.16;328.67;323.98;328.67
19900227;328.68;331.94;328.47;330.26
19900228;330.26;333.48;330.16;331.89
19900301;331.89;334.40;331.08;332.74
19900302;332.74;335.54;332.72;335.54
19900305;335.54;336.38;333.49;333.74
19900306;333.74;337.93;333.57;337.93
19900307;337.93;338.84;336.33;336.95
19900308;336.95;340.66;336.95;340.27
19900309;340.12;340.27;336.84;337.93
19900312;337.93;339.08;336.14;338.67
19900313;338.67;338.67;335.36;336
19900314;336;337.63;334.93;336.87
19900315;336.87;338.91;336.87;338.07
19900316;338.07;341.91;338.07;341.91
19900319;341.91;343.76;339.12;343.53
19900320;343.53;344.49;340.87;341.57
19900321;341.57;342.34;339.56;339.74
19900322;339.74;339.77;333.62;335.69
19900323;335.69;337.58;335.69;337.22
19900326;337.22;339.74;337.22;337.63
19900327;337.63;341.50;337.03;341.50
19900328;341.50;342.58;340.60;342
19900329;342;342.07;339.77;340.79
19900330;340.79;341.41;338.21;339.94
19900402;339.94;339.94;336.33;338.70
19900403;338.70;343.76;338.70;343.64
19900404;343.64;344.12;340.40;341.09
19900405;341.09;342.85;340.63;340.73
19900406;340.73;341.73;338.94;340.08
19900409;340.08;341.83;339.88;341.37
19900410;341.37;342.41;340.62;342.07
19900411;342.07;343;341.26;341.92
19900412;341.92;344.79;341.91;344.34
19900416;344.34;347.30;344.10;344.74
19900417;344.74;345.19;342.06;344.68
19900418;344.68;345.33;340.11;340.72
19900419;340.72;340.72;337.59;338.09
19900420;338.09;338.52;333.41;335.12
19900423;335.12;335.12;330.09;331.05
19900424;331.05;332.97;329.71;330.36
19900425;330.36;332.74;330.36;332.03
19900426;332.03;333.76;330.67;332.92
19900427;332.92;333.57;328.71;329.11
19900430;329.11;331.31;327.76;330.80
19900501;330.80;332.83;330.80;332.25
19900502;332.25;334.48;332.15;334.48
19900503;334.48;337.02;334.47;335.57
19900504;335.58;338.46;335.17;338.39
19900507;338.39;341.07;338.11;340.53
19900508;340.53;342.03;340.17;342.01
19900509;342.01;343.08;340.90;342.86
19900510;342.87;344.98;342.77;343.82
19900511;343.82;352.31;343.82;352
19900514;352;358.41;351.95;354.75
19900515;354.75;355.09;352.84;354.28
19900516;354.27;354.68;351.95;354
19900517;354;356.92;354;354.47
19900518;354.47;354.64;352.52;354.64
19900521;354.64;359.07;353.78;358
19900522;358;360.50;356.09;358.43
19900523;358.43;359.29;356.99;359.29
19900524;359.29;359.56;357.87;358.41
19900525;358.41;358.41;354.32;354.58
19900529;354.58;360.65;354.55;360.65
19900530;360.65;362.26;360;360.86
19900531;360.86;361.84;360.23;361.23
19900601;361.26;363.52;361.21;363.16
19900604;363.16;367.85;362.43;367.40
19900605;367.40;368.78;365.49;366.64
19900606;366.64;366.64;364.42;364.96
19900607;365.92;365.92;361.60;363.15
19900608;363.15;363.49;357.68;358.71
19900611;358.71;361.63;357.70;361.63
19900612;361.63;367.27;361.15;366.25
19900613;366.25;367.09;364.51;364.90
19900614;364.90;364.90;361.64;362.90
19900615;362.89;363.14;360.71;362.91
19900618;362.91;362.91;356.88;356.88
19900619;356.88;358.90;356.18;358.47
19900620;358.47;359.91;357;359.10
19900621;359.10;360.88;357.63;360.47
19900622;360.52;363.20;355.31;355.43
19900625;355.42;356.41;351.91;352.31
19900626;352.32;356.09;351.85;352.06
19900627;352.06;355.89;351.23;355.14
19900628;355.16;357.63;355.16;357.63
19900629;357.64;359.09;357.30;358.02
19900702;358.02;359.58;357.54;359.54
19900703;359.54;360.73;359.44;360.16
19900705;360.16;360.16;354.86;355.68
19900706;355.69;359.02;354.64;358.42
19900709;358.42;360.05;358.11;359.52
19900710;359.52;359.74;356.41;356.49
19900711;356.49;361.23;356.49;361.23
19900712;361.23;365.46;360.57;365.44
19900713;365.45;369.68;365.45;367.31
19900716;367.31;369.78;367.31;368.95
19900717;368.95;369.40;364.99;367.52
19900718;367.52;367.52;362.95;364.22
19900719;364.22;365.32;361.29;365.32
19900720;365.32;366.64;361.58;361.61
19900723;361.61;361.61;350.09;355.31
19900724;355.31;356.09;351.46;355.79
19900725;355.79;357.52;354.80;357.09
19900726;357.09;357.47;353.95;355.91
19900727;355.90;355.94;352.14;353.44
19900730;353.44;355.55;351.15;355.55
19900731;355.55;357.54;353.91;356.15
19900801;356.15;357.35;353.82;355.52
19900802;355.52;355.52;349.73;351.48
19900803;351.48;351.48;338.20;344.86
19900806;344.86;344.86;333.27;334.43
19900807;334.43;338.63;332.22;334.83
19900808;334.83;339.21;334.83;338.35
19900809;338.35;340.56;337.56;339.94
19900810;339.90;339.90;334.22;335.52
19900813;335.39;338.88;332.02;338.84
19900814;338.84;340.96;337.19;339.39
19900815;339.39;341.92;339.38;340.06
19900816;340.06;340.06;332.39;332.39
19900817;332.36;332.36;324.63;327.83
19900820;327.83;329.90;327.07;328.51
19900821;328.51;328.51;318.78;321.86
19900822;321.86;324.15;316.55;316.55
19900823;316.55;316.55;306.56;307.06
19900824;307.06;311.65;306.18;311.51
19900827;311.55;323.11;311.55;321.44
19900828;321.44;322.20;320.25;321.34
19900829;321.34;325.83;320.87;324.19
19900830;324.19;324.57;317.82;318.71
19900831;318.71;322.57;316.59;322.56
19900904;322.56;323.09;319.11;323.09
19900905;323.09;324.52;320.99;324.39
19900906;324.39;324.39;319.37;320.46
19900907;320.46;324.18;319.71;323.40
19900910;323.42;326.53;320.31;321.63
19900911;321.63;322.18;319.60;321.04
